0.14924,0.46472,0.65738,0.59795,0.64404,0.66633,0.56778,0.17754,0.29605,0.78497,0.23641,0.38505,0.78265,0.69983,0.42656,0.49447,0.90035,0.72373,0.83998,0.73089,0.76068,0.59135,0.73921,0.72918
0.30181,0.53396,0.65874,0.55898,0.6075,0.64346,0.55705,0.26631,0.34362,0.69529,0.32949,0.50216,0.90571,0.68938,0.44066,0.59799,0.86009,0.72728,0.80444,0.80443,0.81447,0.57915,0.73134,0.69724
0.22832,0.63481,0.59039,0.54757,0.57189,0.65836,0.59055,0.20914,0.39522,0.65861,0.26642,0.47274,0.92163,0.69081,0.47667,0.63509,0.85589,0.82011,0.81929,0.77358,0.71901,0.58659,0.80217,0.74835
0.33515,0.58898,0.5671,0.72798,0.62864,0.62928,0.58583,0.26288,0.34407,0.7458,0.36455,0.5229,0.85665,0.77461,0.37941,0.48119,0.88417,0.81878,0.83135,0.85835,0.75628,0.53631,0.78643,0.72279
0.30254,0.63288,0.57113,0.60785,0.64426,0.66328,0.61204,0.20827,0.38311,0.78968,0.26864,0.43843,0.81339,0.65684,0.39149,0.48812,0.90387,0.70775,0.87094,0.82134,0.68367,0.47453,0.77856,0.75473
0.15923,0.59632,0.59439,0.62764,0.68261,0.63746,0.5672,0.25092,0.35855,0.65053,0.32376,0.53031,0.94279,0.6642,0.40063,0.47656,0.92169,0.72748,0.81862,0.8559,0.7573,0.52663,0.72347,0.75473
0.29266,0.47,0.60319,0.494,0.32133,0.45655,0.50714,0.55,0.539,0.46667,0.43853,0.53,0.43461,0.55413,0.27215,0.43333,0.09286,0.28862,0.34013,0.44386,0.44444,0.2,0,0
0.34538,0.482,0.61729,0.506,0.35333,0.48614,0.52143,0.56667,0.58327,0.43333,0.51269,0.45,0.4829,0.67288,0.32674,0.48333,0.16715,0.34697,0.43289,0.61568,0.40403,0.43077,0.1574,0.12776
0.30584,0.464,0.60789,0.482,0.34133,0.46077,0.52857,0.55833,0.48366,0.44444,0.44913,0.55,0.52153,0.55413,0.27215,0.68333,0.42716,0.75543,0.30921,0.52977,0.64646,0.47692,0.70831,0.57491
0.33879,0.47,0.62199,0.506,0.31333,0.465,0.52857,0.55833,0.58327,0.5,0.51269,0.5,0.46358,0.71246,0.38133,0.83333,0.31573,0.52202,0.34013,0.35795,0.48484,0.56923,0.4722,0.38328
0.3322,0.476,0.61729,0.524,0.35333,0.47346,0.49286,0.54167,0.58327,0.45556,0.52328,0.45,0.49255,0.51455,0.76345,0.43333,0.24144,0.40532,0.58749,0.65863,0.48484,0.29231,0.3148,0.25552
0.33879,0.518,0.61259,0.518,0.32133,0.48614,0.53571,0.575,0.5722,0.44444,0.50209,0.48,0.43461,0.6333,0.81804,0.43333,0.24144,0.63873,0.30921,0.78749,0.72726,0.43077,0.3148,0.25552
0.31243,0.488,0.6361,0.47,0.34533,0.44809,0.51429,0.55833,0.52793,0.46667,0.42794,0.48,0.45392,0.47497,0.43592,0.78333,0.27858,0.40532,0.34013,0.78749,0.56565,0.56923,0.3935,0.3194
0.28607,0.47,0.62669,0.476,0.31333,0.47346,0.5,0.60833,0.52793,0.43333,0.41734,0.45,0.44427,0.6333,0.38133,0.78333,0.42716,0.75543,0.46381,0.44386,0.48484,0.38462,0.70831,0.57491
0.31243,0.47,0.62199,0.53,0.31733,0.465,0.54286,0.54167,0.56113,0.5,0.44913,0.46,0.50221,0.79162,0.59968,0.78333,0.16715,0.63873,0.40197,0.52977,0.44444,0.56923,0.1574,0.12776
0.29925,0.476,0.62199,0.494,0.32933,0.46923,0.48571,0.55833,0.49473,0.42222,0.50209,0.47,0.51187,0.67288,0.76345,0.78333,0.20429,0.34697,0.46381,0.48681,0.76767,0.52308,0.2361,0.19164
0.33879,0.488,0.61729,0.524,0.33733,0.48614,0.54286,0.56667,0.55006,0.42222,0.48091,0.53,0.51187,0.43539,0.76345,0.33333,0.24144,0.63873,0.55657,0.52977,0.72726,0.56923,0.3148,0.25552
0.33879,0.47,0.6502,0.518,0.34933,0.46923,0.53571,0.56667,0.5058,0.42222,0.48091,0.54,0.46358,0.55413,0.76345,0.63333,0.4643,0.28862,0.58749,0.65863,0.48484,0.38462,0.78701,0.63879
0.34538,0.482,0.6408,0.476,0.33733,0.45232,0.50714,0.61667,0.5058,0.42222,0.47031,0.48,0.51187,0.79162,0.32674,0.43333,0.35287,0.40532,0.61841,0.78749,0.68686,0.56923,0.5509,0.44716
0.35197,0.488,0.60319,0.512,0.33333,0.44387,0.54286,0.56667,0.5058,0.4,0.44913,0.47,0.50221,0.39581,0.43592,0.48333,0.42716,0.40532,0.55657,0.61568,0.72726,0.2,0.70831,0.57491
0.31243,0.476,0.60319,0.518,0.33333,0.45232,0.50714,0.55,0.5722,0.43333,0.52328,0.45,0.52153,0.6333,0.5451,0.68333,0.35287,0.23026,0.58749,0.35795,0.52524,0.2,0.5509,0.44716
0.33879,0.518,0.6408,0.488,0.31733,0.48191,0.53571,0.55833,0.5058,0.42222,0.51269,0.54,0.49255,0.6333,0.43592,0.68333,0.39001,0.40532,0.43289,0.57272,0.52524,0.47692,0.6296,0.51103
0.35197,0.464,0.61729,0.524,0.33333,0.46923,0.52143,0.6,0.48366,0.44444,0.41734,0.54,0.46358,0.75204,0.38133,0.63333,0.4643,0.17191,0.30921,0.35795,0.68686,0.43077,0.78701,0.63879
0.30584,0.506,0.6314,0.494,0.32133,0.47768,0.54286,0.60833,0.52793,0.5,0.43853,0.5,0.53119,0.47497,0.38133,0.83333,0.09286,0.34697,0.49473,0.44386,0.64646,0.52308,0,0
0.29266,0.494,0.61729,0.476,0.31333,0.45655,0.52143,0.61667,0.48366,0.48889,0.42794,0.54,0.51187,0.79162,0.32674,0.58333,0.24144,0.23026,0.49473,0.61568,0.48484,0.38462,0.3148,0.25552
0.31243,0.458,0.6408,0.488,0.34933,0.46077,0.54286,0.55,0.49473,0.48889,0.41734,0.52,0.51187,0.55413,0.49051,0.83333,0.24144,0.40532,0.34013,0.48681,0.52524,0.56923,0.3148,0.25552
0.31243,0.47,0.6455,0.506,0.32933,0.45232,0.49286,0.58333,0.52793,0.47778,0.41734,0.54,0.50221,0.43539,0.76345,0.43333,0.31573,0.46367,0.34013,0.35795,0.72726,0.52308,0.4722,0.38328
0.34538,0.512,0.6502,0.518,0.31333,0.44387,0.47857,0.55833,0.48366,0.43333,0.44913,0.5,0.53119,0.51455,0.43592,0.78333,0.20429,0.23026,0.46381,0.74454,0.56565,0.47692,0.2361,0.19164
0.29266,0.482,0.6502,0.512,0.34933,0.465,0.47857,0.59167,0.5058,0.44444,0.4915,0.51,0.49255,0.55413,0.38133,0.53333,0.09286,0.52202,0.61841,0.40091,0.40403,0.56923,0,0
0.33879,0.494,0.6408,0.518,0.31333,0.45655,0.52857,0.58333,0.59433,0.47778,0.48091,0.48,0.45392,0.75204,0.49051,0.73333,0.13,0.69708,0.30921,0.74454,0.76767,0.38462,0.078701,0.063879
0.3322,0.482,0.62199,0.476,0.32133,0.46923,0.49286,0.59167,0.59433,0.46667,0.4915,0.55,0.51187,0.6333,0.81804,0.33333,0.16715,0.75543,0.55657,0.57272,0.68686,0.33846,0.1574,0.12776
0.31902,0.488,0.60319,0.512,0.34933,0.44809,0.50714,0.56667,0.59433,0.45556,0.43853,0.46,0.4829,0.75204,0.76345,0.78333,0.16715,0.46367,0.58749,0.40091,0.76767,0.56923,0.1574,0.12776
0.29925,0.494,0.62669,0.524,0.35333,0.47768,0.52857,0.60833,0.58327,0.38889,0.44913,0.45,0.52153,0.59371,0.49051,0.43333,0.27858,0.34697,0.30921,0.35795,0.40403,0.33846,0.3935,0.3194
0.3322,0.488,0.6361,0.5,0.33333,0.465,0.55,0.575,0.49473,0.41111,0.4915,0.54,0.53119,0.47497,0.70886,0.63333,0.24144,0.46367,0.46381,0.65863,0.72726,0.29231,0.3148,0.25552
0.31902,0.488,0.61729,0.53,0.35333,0.465,0.55,0.58333,0.52793,0.41111,0.43853,0.54,0.50221,0.59371,0.76345,0.58333,0.31573,0.28862,0.49473,0.40091,0.40403,0.47692,0.4722,0.38328
0.3322,0.482,0.6314,0.482,0.33733,0.48614,0.54286,0.56667,0.56113,0.42222,0.52328,0.45,0.45392,0.71246,0.27215,0.58333,0.39001,0.63873,0.34013,0.52977,0.52524,0.38462,0.6296,0.51103
0.32561,0.458,0.6502,0.47,0.33333,0.44809,0.50714,0.60833,0.5058,0.48889,0.4915,0.49,0.45392,0.47497,0.70886,0.33333,0.35287,0.52202,0.55657,0.78749,0.56565,0.24615,0.5509,0.44716
0.31243,0.494,0.6502,0.5,0.35333,0.45232,0.50714,0.6,0.48366,0.47778,0.45972,0.53,0.47324,0.51455,0.81804,0.68333,0.24144,0.23026,0.55657,0.65863,0.40403,0.2,0.3148,0.25552
0.31902,0.458,0.6455,0.494,0.33733,0.46923,0.52857,0.575,0.48366,0.44444,0.41734,0.53,0.43461,0.79162,0.70886,0.83333,0.27858,0.28862,0.37105,0.70158,0.80807,0.29231,0.3935,0.3194
0.29925,0.518,0.6455,0.494,0.33333,0.46923,0.51429,0.55833,0.59433,0.41111,0.51269,0.45,0.46358,0.71246,0.65427,0.38333,0.4643,0.46367,0.37105,0.61568,0.80807,0.56923,0.78701,0.63879
0.29266,0.458,0.6314,0.506,0.33333,0.44387,0.52857,0.625,0.58327,0.4,0.44913,0.47,0.49255,0.6333,0.43592,0.73333,0.39001,0.63873,0.40197,0.35795,0.68686,0.61538,0.6296,0.51103
0.28607,0.506,0.62669,0.5,0.34933,0.47346,0.52857,0.55,0.55006,0.5,0.48091,0.53,0.53119,0.75204,0.38133,0.33333,0.24144,0.17191,0.46381,0.78749,0.48484,0.33846,0.3148,0.25552
0.31902,0.506,0.60789,0.506,0.32533,0.45655,0.52143,0.61667,0.5058,0.46667,0.51269,0.47,0.46358,0.59371,0.76345,0.58333,0.20429,0.46367,0.49473,0.52977,0.40403,0.47692,0.2361,0.19164
0.33879,0.506,0.62199,0.482,0.33333,0.45232,0.54286,0.6,0.5722,0.47778,0.47031,0.48,0.50221,0.79162,0.70886,0.78333,0.35287,0.52202,0.55657,0.57272,0.76767,0.15385,0.5509,0.44716
0.31902,0.488,0.6455,0.53,0.31333,0.47346,0.49286,0.575,0.5058,0.48889,0.52328,0.52,0.50221,0.79162,0.65427,0.63333,0.24144,0.52202,0.40197,0.52977,0.56565,0.38462,0.3148,0.25552
0.30584,0.506,0.6361,0.512,0.31333,0.46077,0.54286,0.56667,0.55006,0.42222,0.42794,0.49,0.51187,0.79162,0.76345,0.33333,0.20429,0.28862,0.40197,0.78749,0.64646,0.52308,0.2361,0.19164
0.29266,0.518,0.60789,0.476,0.31733,0.44387,0.50714,0.6,0.58327,0.47778,0.4915,0.5,0.50221,0.79162,0.5451,0.48333,0.39001,0.28862,0.37105,0.57272,0.64646,0.43077,0.6296,0.51103
0.35197,0.458,0.62199,0.5,0.33733,0.44387,0.52857,0.54167,0.55006,0.46667,0.47031,0.51,0.45392,0.67288,0.49051,0.38333,0.24144,0.28862,0.37105,0.61568,0.60605,0.33846,0.3148,0.25552
0.29925,0.458,0.60789,0.482,0.32133,0.46923,0.54286,0.60833,0.5722,0.46667,0.51269,0.53,0.45392,0.79162,0.32674,0.68333,0.16715,0.28862,0.40197,0.44386,0.60605,0.61538,0.1574,0.12776
0.29266,0.482,0.62669,0.506,0.35333,0.465,0.50714,0.625,0.5058,0.46667,0.52328,0.52,0.46358,0.59371,0.27215,0.78333,0.24144,0.34697,0.61841,0.57272,0.52524,0.15385,0.3148,0.25552
0.30584,0.5,0.6455,0.524,0.32133,0.46077,0.54286,0.55833,0.59433,0.45556,0.42794,0.54,0.50221,0.6333,0.38133,0.33333,0.16715,0.34697,0.49473,0.78749,0.48484,0.52308,0.1574,0.12776
0.29925,0.476,0.61729,0.47,0.33333,0.48191,0.54286,0.6,0.52793,0.42222,0.4915,0.54,0.53119,0.39581,0.5451,0.38333,0.16715,0.69708,0.37105,0.40091,0.60605,0.29231,0.1574,0.12776
0.3322,0.518,0.6314,0.512,0.33733,0.48614,0.54286,0.55,0.49473,0.41111,0.50209,0.47,0.53119,0.67288,0.32674,0.78333,0.4643,0.75543,0.49473,0.61568,0.44444,0.38462,0.78701,0.63879
0.33879,0.47,0.6502,0.47,0.32933,0.46077,0.50714,0.55,0.52793,0.45556,0.52328,0.47,0.46358,0.47497,0.43592,0.43333,0.09286,0.40532,0.37105,0.74454,0.60605,0.61538,0,0
0.35197,0.494,0.61729,0.53,0.32933,0.46923,0.52857,0.6,0.5058,0.38889,0.44913,0.54,0.49255,0.59371,0.49051,0.73333,0.35287,0.58038,0.34013,0.52977,0.60605,0.33846,0.5509,0.44716
0.31243,0.494,0.6314,0.524,0.31733,0.45655,0.47857,0.625,0.5722,0.47778,0.42794,0.48,0.44427,0.59371,0.70886,0.63333,0.35287,0.58038,0.55657,0.74454,0.64646,0.2,0.5509,0.44716
0.34538,0.512,0.61259,0.512,0.35333,0.48614,0.48571,0.55,0.5722,0.38889,0.41734,0.5,0.52153,0.79162,0.27215,0.58333,0.42716,0.75543,0.58749,0.74454,0.72726,0.2,0.70831,0.57491
0.3322,0.458,0.6408,0.53,0.33333,0.48191,0.48571,0.60833,0.59433,0.48889,0.43853,0.47,0.4829,0.55413,0.5451,0.83333,0.31573,0.75543,0.46381,0.52977,0.72726,0.52308,0.4722,0.38328
0.28607,0.488,0.60789,0.53,0.32933,0.48614,0.52857,0.59167,0.539,0.46667,0.41734,0.53,0.53119,0.39581,0.76345,0.73333,0.4643,0.28862,0.61841,0.65863,0.44444,0.24615,0.78701,0.63879
0.3322,0.458,0.62669,0.53,0.31733,0.47768,0.52857,0.59167,0.539,0.45556,0.45972,0.45,0.46358,0.6333,0.59968,0.83333,0.4643,0.23026,0.52565,0.61568,0.60605,0.29231,0.78701,0.63879
0.30584,0.5,0.62669,0.482,0.34133,0.44387,0.49286,0.54167,0.58327,0.48889,0.42794,0.49,0.44427,0.6333,0.81804,0.43333,0.4643,0.34697,0.37105,0.65863,0.80807,0.43077,0.78701,0.63879
0.32561,0.512,0.62669,0.494,0.31733,0.44387,0.53571,0.60833,0.51686,0.4,0.45972,0.54,0.52153,0.67288,0.81804,0.83333,0.13,0.58038,0.46381,0.35795,0.76767,0.38462,0.078701,0.063879
0.32561,0.494,0.6361,0.488,0.33333,0.47346,0.54286,0.54167,0.49473,0.46667,0.50209,0.55,0.44427,0.55413,0.65427,0.53333,0.42716,0.34697,0.34013,0.65863,0.48484,0.56923,0.70831,0.57491
0.29266,0.464,0.61729,0.488,0.34533,0.465,0.51429,0.55,0.58327,0.46667,0.51269,0.52,0.53119,0.79162,0.38133,0.63333,0.39001,0.46367,0.58749,0.44386,0.44444,0.15385,0.6296,0.51103
0.31902,0.464,0.61729,0.488,0.33733,0.44387,0.47857,0.55,0.59433,0.47778,0.4915,0.55,0.53119,0.79162,0.32674,0.83333,0.27858,0.17191,0.40197,0.74454,0.76767,0.15385,0.3935,0.3194
0.34538,0.5,0.6455,0.518,0.34533,0.46923,0.52857,0.6,0.51686,0.44444,0.51269,0.45,0.4829,0.55413,0.76345,0.63333,0.4643,0.52202,0.58749,0.57272,0.60605,0.2,0.78701,0.63879
0.30584,0.458,0.61259,0.47,0.35333,0.44387,0.48571,0.54167,0.5058,0.38889,0.4915,0.5,0.45392,0.47497,0.27215,0.53333,0.09286,0.52202,0.46381,0.48681,0.72726,0.56923,0,0
0.31243,0.518,0.6502,0.53,0.32533,0.45655,0.54286,0.55833,0.49473,0.44444,0.51269,0.49,0.45392,0.39581,0.81804,0.63333,0.24144,0.58038,0.55657,0.48681,0.68686,0.24615,0.3148,0.25552
0.29925,0.458,0.62199,0.53,0.32133,0.46923,0.5,0.54167,0.539,0.48889,0.43853,0.45,0.45392,0.67288,0.43592,0.68333,0.09286,0.58038,0.43289,0.35795,0.56565,0.47692,0,0
0.3322,0.512,0.6455,0.476,0.32133,0.47768,0.47857,0.575,0.51686,0.47778,0.42794,0.53,0.51187,0.59371,0.38133,0.33333,0.31573,0.17191,0.30921,0.40091,0.56565,0.47692,0.4722,0.38328
0.33879,0.506,0.6408,0.518,0.34933,0.47768,0.55,0.55,0.52793,0.44444,0.43853,0.45,0.53119,0.67288,0.32674,0.38333,0.35287,0.40532,0.30921,0.52977,0.44444,0.52308,0.5509,0.44716
0.30584,0.5,0.60319,0.518,0.33333,0.48614,0.5,0.575,0.49473,0.5,0.45972,0.45,0.50221,0.59371,0.43592,0.73333,0.42716,0.28862,0.46381,0.52977,0.44444,0.43077,0.70831,0.57491
0.29925,0.506,0.62669,0.506,0.34133,0.44809,0.54286,0.625,0.49473,0.48889,0.52328,0.45,0.4829,0.67288,0.49051,0.68333,0.39001,0.52202,0.49473,0.48681,0.76767,0.33846,0.6296,0.51103
0.29925,0.47,0.6361,0.488,0.34933,0.48191,0.55,0.575,0.5722,0.4,0.48091,0.52,0.43461,0.59371,0.76345,0.43333,0.16715,0.69708,0.46381,0.40091,0.48484,0.47692,0.1574,0.12776
0.29925,0.482,0.60319,0.488,0.31733,0.46077,0.52143,0.60833,0.52793,0.44444,0.52328,0.54,0.4829,0.75204,0.27215,0.73333,0.20429,0.28862,0.58749,0.48681,0.44444,0.15385,0.2361,0.19164
0.35197,0.5,0.61259,0.506,0.34933,0.46923,0.53571,0.61667,0.58327,0.4,0.43853,0.46,0.43461,0.39581,0.59968,0.63333,0.4643,0.63873,0.40197,0.57272,0.48484,0.52308,0.78701,0.63879
0.38374,0.50352,0.65578,0.57558,0.34283,0.51783,0.60073,0.57941,0.43074,0.36224,0.45189,0.52535,0.45237,0.27201,0.030798,0.59405,0.38751,0.73282,0.33282,0.60761,0.31357,0.34553,0.87025,0.92106
0.33956,0.52327,0.65638,0.55597,0.33774,0.51552,0.54864,0.5703,0.53306,0.42951,0.47604,0.49085,0.47053,0.37175,0.38835,0.56793,0.3179,0.67211,0.3814,0.54129,0.43879,0.57759,0.61552,0.5938
0.33002,0.48968,0.64783,0.52483,0.35587,0.48299,0.56879,0.5369,0.51714,0.38804,0.45232,0.50738,0.48439,0.48198,0.37461,0.7697,0.56426,0.91099,0.54326,0.57998,0.43822,0.35568,0.79435,0.74507
0.38293,0.48061,0.61886,0.54295,0.3292,0.47984,0.53367,0.57575,0.5037,0.38553,0.43355,0.4884,0.51388,0.65387,0.062781,0.69373,0.34656,0.67693,0.57165,0.48501,0.63968,0.397,0.62327,0.57249
0.41037,0.4981,0.6563,0.56689,0.3415,0.49022,0.5518,0.59145,0.48697,0.42363,0.42715,0.5042,0.48893,0.57065,0.34728,0.69433,0.47279,0.77978,0.3738,0.29553,0.65676,0.52429,0.76412,0.6842
0.40049,0.48684,0.6728,0.54501,0.35159,0.50235,0.62057,0.56032,0.49193,0.44654,0.39076,0.57247,0.48118,0.65834,0.44949,0.68164,0.33976,0.61977,0.4777,0.28641,0.70135,0.49505,0.88905,0.7685
0.18722,0.26,0.39168,0.62,0.13333,0.44809,0.47143,0.68333,0.539,0.31111,0.72456,0.74,0.77264,0.39581,0.65427,0.33333,0.16096,0.18164,0.38136,0.44386,0.52524,0.24615,0.34104,0.27681
0.45082,0.8,0.48569,0.26,0.41333,0.32127,0.85714,0.43333,0.6054,0.64444,0.72456,0.5,0.65674,0.79162,0.76345,0.43333,0.34668,0.5901,0.31951,0.70158,0.60605,0.43077,0.40662,0.33004
0.25312,0.2,0.43869,0.74,0.25333,0.39737,0.72857,0.73333,0.73821,0.37778,0.27963,0.62,0.19316,0.51455,0.65427,0.63333,0.23525,0.70681,0.28859,0.70158,0.44444,0.33846,0.36727,0.2981
0.64853,0.44,0.86171,0.56,0.25333,0.54955,0.81429,0.78333,0.33979,0.31111,0.661,0.62,0.4829,0.79162,0.5451,0.83333,0.30953,0.41505,0.50504,0.52977,0.56565,0.2,0.3935,0.3194
0.45082,0.5,0.7677,0.68,0.33333,0.372,0.47143,0.78333,0.87102,0.77778,0.59744,0.2,0.19316,0.47497,0.27215,0.68333,0.16096,0.4734,0.50504,0.61568,0.56565,0.56923,0.34104,0.27681
0.18722,0.62,0.7207,0.68,0.25333,0.34664,0.55714,0.48333,0.87102,0.64444,0.34319,0.56,0.65674,0.75204,0.76345,0.63333,0.12381,0.23999,0.53596,0.52977,0.68686,0.52308,0.32792,0.26616
0.18722,0.26,0.7677,0.5,0.53333,0.54955,0.6,0.53333,0.33979,0.37778,0.27963,0.5,0.42495,0.47497,0.32674,0.53333,0.30953,0.29834,0.47412,0.52977,0.56565,0.52308,0.3935,0.3194
0.31902,0.62,0.43869,0.2,0.37333,0.47346,0.68571,0.83333,0.6054,0.44444,0.27963,0.2,0.65674,0.43539,0.43592,0.43333,0.34668,0.41505,0.50504,0.74454,0.72726,0.61538,0.40662,0.33004
0.58263,0.38,0.62669,0.2,0.29333,0.372,0.55714,0.73333,0.47259,0.64444,0.661,0.38,0.19316,0.39581,0.65427,0.53333,0.45811,0.35669,0.28859,0.57272,0.80807,0.47692,0.44597,0.36198
0.37907,0.55789,0.71339,0.6501,0.35703,0.48262,0.47096,0.52801,0.70063,0.52873,0.52895,0.52829,0.60946,0.85793,0.35524,0.68693,0.35085,0.62202,0.57729,0.58897,0.4716,0.308,0.63931,0.51619
0.37507,0.65075,0.76499,0.60399,0.48877,0.54351,0.48863,0.53536,0.66798,0.54983,0.59947,0.54553,0.5889,0.8021,0.36382,0.6758,0.45239,0.62049,0.71014,0.74526,0.57364,0.4688,0.80352,0.6088
0.50687,0.65075,1,0.48399,0.40877,0.64497,0.48863,0.68536,0.40237,0.48316,0.28166,0.66553,0.7048,1,0.47299,0.7758,0.60097,0.62049,0.71014,0.87413,0.73525,0.33034,0.85599,0.65139
0.11146,0.41075,1,0.48399,0.68877,0.59424,0.66005,0.48536,0.46877,0.34983,0.66303,0.36553,0.47301,0.60419,0.4184,0.9258,0.60097,0.32873,0.74106,0.65936,0.41202,0.4688,0.85599,0.65139
